symbol,tf,strategy,profile,trades,win_rate,pf,sharpe,expectancy,gross_profit,gross_loss,net_return,end_capital,pnl_usd,max_dd,avg_bars_held,oos_sharpe,p_loss,p_sup,dsr,wfa_passed,wfa_consistency,hodl_net_return,hodl_max_dd,excess_vs_hold,beats_hold
BTCUSD,30m,price_action,Scale_Out_2R,928,0.5140086206896551,0.827598354835826,-1.2225902750693975,-0.0010232984093176533,2279.2842653701914,2754.094727293582,-0.6435860275180558,178.2069862409721,-321.7930137590279,-0.7208009230285036,24.35021551724138,-0.18546917237354618,1.0,0.01,3.255071795438269e-08,False,0.2,0.720553316344423,-0.5134029373365556,-1.3641393438624787,False
BTCUSD,30m,smc,Scalping,1723,0.3343006384213581,0.7973092567493814,-1.5291805978979247,-0.0007933663977330802,2688.5738811719657,3372.0590328190133,-0.7596365669056966,120.18171654715168,-379.81828345284833,-0.7970950200670776,8.04178757980267,-0.19596165946099117,1.0,0.0,3.129829728720779e-12,False,0.0,0.720553316344423,-0.5134029373365556,-1.4801898832501195,False
BTCUSD,30m,smc,Intraday,989,0.37917087967644086,0.9327770308876332,-0.4754032336913323,-0.0004967105804319335,3408.237571559387,3653.8609535829787,-0.46527219924383134,267.36390037808434,-232.63609962191566,-0.6212204286290781,25.67138523761375,-0.06984289293791807,1.0,0.161,2.5694552714450314e-05,False,0.4,0.720553316344423,-0.5134029373365556,-1.1858255155882542,False
BTCUSD,30m,smc,Aggressive,1017,0.2704031465093412,0.9621183478436945,-0.2369408511522655,-0.0002457644718155388,3174.0198819537204,3298.9911158719224,-0.3194681538874955,340.26592305625223,-159.73407694374777,-0.5151564944731406,24.317600786627334,-0.07635098383605145,1.0,0.314,0.00016519924714752943,False,0.4,0.720553316344423,-0.5134029373365556,-1.0400214702319186,False
BTCUSD,30m,smc,Intraday_Trailing,1937,0.2467733608673206,0.359554999941776,-5.9478320498204456,-0.002094292628150857,1138.729264923713,3167.051675287818,-0.9832788375423914,8.360581228804293,-491.6394187711957,-0.9833043220787102,5.275684047496128,-0.5571277863720164,1.0,0.0,0.0,False,0.0,0.720553316344423,-0.5134029373365556,-1.7038321538868144,False
BTCUSD,30m,smc,Scale_Out_2R,1053,0.5014245014245015,0.8493117291324497,-1.058540228197308,-0.0008598380491345549,2551.541916607806,3004.2466494771493,-0.6294669980761352,185.2665009619324,-314.73349903806763,-0.7131034602007533,22.779677113010447,-0.13040077109987672,1.0,0.009,8.841980259077786e-08,False,0.4,0.720553316344423,-0.5134029373365556,-1.3500203144205583,False
BTCUSD,1h,ma_crossover,Scalping,1538,0.3387516254876463,0.821622524891189,-1.3892111833908587,-0.0009261558608720166,3280.5204082105643,3992.7342652211455,-0.7792702003001073,110.36489984994637,-389.63510015005363,-0.816545774202391,6.725617685305592,-0.1695959691462044,1.0,0.0,6.528322327170599e-11,False,0.0,0.720553316344423,-0.5009265983325198,-1.4998235166445304,False
BTCUSD,1h,ma_crossover,Intraday,546,0.39377289377289376,1.0117121849535375,0.08119156168985452,0.00011154872134282526,2630.548431878306,2600.0956309517146,-0.06517016792001096,467.4149160399945,-32.58508396000548,-0.47712175582479927,24.85164835164835,-0.15957021220903775,0.998,0.513,0.0013428135145197584,False,0.4,0.720553316344423,-0.5009265983325198,-0.785723484264434,False
BTCUSD,1h,ma_crossover,Aggressive,589,0.2801358234295416,1.0053954221487447,0.034548061026265696,4.54984408365354e-05,2496.854793836045,2483.455503009685,-0.09446971264982629,452.76514367508685,-47.23485632491315,-0.47235296919306236,22.230899830220714,-0.17604656521556777,0.999,0.497,0.0010759058682010547,True,0.6,0.720553316344423,-0.5009265983325198,-0.8150230289942493,False
BTCUSD,1h,ma_crossover,Intraday_Trailing,1971,0.3023845763571791,0.4033683838840396,-5.60225810359447,-0.0024850501545923467,1655.7218447809068,4104.7387721316645,-0.9929382521164721,3.5308739417639194,-496.4691260582361,-0.9929378815225245,4.865043125317098,-0.43305577952573093,1.0,0.0,0.0,False,0.0,0.720553316344423,-0.5009265983325198,-1.7134915684608951,False
BTCUSD,1h,ma_crossover,Scale_Out_2R,678,0.5339233038348082,0.9048678155835641,-0.6630015045484173,-0.0006857690956811159,2211.236936606139,2443.712660042037,-0.4265516953915609,286.72415230421956,-213.27584769578044,-0.6047213598156282,18.377581120943955,-0.18130064430736753,0.999,0.141,1.3456379025222898e-05,False,0.4,0.720553316344423,-0.5009265983325198,-1.147105011735984,False
BTCUSD,1h,mean_reversion,Scalping,525,0.31238095238095237,0.8081967250531916,-1.4045649420203388,-0.0011191646701267715,1237.8965928953253,1531.6773188036032,-0.46707121158215614,266.46439420892193,-233.53560579107807,-0.5096395877556295,8.125714285714286,-0.22162694556881704,0.996,0.032,2.695478723557798e-07,False,0.4,0.720553316344423,-0.5009265983325198,-1.1876245279265791,False
BTCUSD,1h,mean_reversion,Intraday,392,0.34183673469387754,0.8973481698905037,-0.727874069789922,-0.001097286994090672,1880.0551445459491,2095.1233953877204,-0.4176027071543399,291.19864642283005,-208.80135357716995,-0.5281698020472745,22.301020408163264,-0.24089083417836438,1.0,0.183,3.106606827196767e-05,False,0.4,0.720553316344423,-0.5009265983325198,-1.1381560234987629,False
BTCUSD,1h,mean_reversion,Aggressive,398,0.23366834170854273,0.8822363531708798,-0.7633028962937912,-0.0011386476093913356,1697.5247621776462,1924.115636446522,-0.42983180586952086,285.0840970652396,-214.91590293476042,-0.5402644680916804,22.258793969849247,-0.18181678266210138,1.0,0.163,2.6997612983081787e-05,False,0.4,0.720553316344423,-0.5009265983325198,-1.1503851222139438,False
BTCUSD,1h,mean_reversion,Intraday_Trailing,532,0.2631578947368421,0.37247820935652,-5.667617802605372,-0.0031230487783141794,493.0971173438575,1323.8280923754292,-0.8144191077124506,92.79044614377467,-407.20955385622534,-0.8242336917252432,5.556390977443609,-0.4295530321610819,1.0,0.0,0.0,False,0.0,0.720553316344423,-0.5009265983325198,-1.5349724240568736,False
BTCUSD,1h,mean_reversion,Scale_Out_2R,425,0.48470588235294115,0.8359037003252093,-1.1666811799636,-0.001365363941229194,1477.9672927909946,1768.1071303021981,-0.4796459313623932,260.1770343188034,-239.8229656811966,-0.5693707511396485,18.621176470588235,-0.24307579980831542,1.0,0.062,2.3079584158813837e-06,False,0.4,0.720553316344423,-0.5009265983325198,-1.2001992477068162,False
BTCUSD,1h,bb_rsi_reversion,Scalping,425,0.2847058823529412,0.6226131546925167,-3.2990669454418273,-0.0023897186862625692,837.7940052063317,1345.6092260371274,-0.6482255918546127,175.88720407269363,-324.11279592730637,-0.6706709463519474,7.169411764705882,-0.4600867028174822,1.0,0.0,2.4225066397320916e-12,False,0.0,0.720553316344423,-0.5009265983325198,-1.3687789081990358,False
BTCUSD,1h,bb_rsi_reversion,Intraday,329,0.331306990881459,0.8194354673911575,-1.3742695384917605,-0.0020426122617298245,1524.8746559715414,1860.8843730260976,-0.533812161047574,233.093919476213,-266.906080523787,-0.6230957577933648,22.811550151975684,-0.27291969940756866,1.0,0.058,1.8191301650594127e-06,False,0.2,0.720553316344423,-0.5009265983325198,-1.254365477391997,False
BTCUSD,1h,bb_rsi_reversion,Aggressive,354,0.2344632768361582,0.7955348298769219,-1.4464171186866,-0.002063400173970383,1421.0082179383392,1786.230048731097,-0.5594960408182542,220.2519795908729,-279.7480204091271,-0.6589822976746484,19.870056497175142,-0.2757778952276948,1.0,0.033,1.2573685790329137e-06,False,0.2,0.720553316344423,-0.5009265983325198,-1.2800493571626772,False
BTCUSD,1h,bb_rsi_reversion,Intraday_Trailing,425,0.2752941176470588,0.3945195107058051,-5.441807820909889,-0.003200325646813378,443.1200885139464,1123.1892884617891,-0.7486187892744143,125.6906053627929,-374.3093946372071,-0.7650648971041579,5.609411764705882,-0.5146084007409482,1.0,0.0,0.0,False,0.0,0.720553316344423,-0.5009265983325198,-1.4691721056188372,False
BTCUSD,1h,bb_rsi_reversion,Scale_Out_2R,356,0.46348314606741575,0.7471411338349936,-1.9353471750856002,-0.0023107495727495925,1215.338748417033,1626.652172366461,-0.5882018174676786,205.89909126616072,-294.1009087338393,-0.6522351568481867,19.452247191011235,-0.24828882891188153,1.0,0.008,4.737159842171934e-08,False,0.0,0.720553316344423,-0.5009265983325198,-1.3087551338121015,False
BTCUSD,1h,vwap_cross,Scalping,566,0.3568904593639576,0.8919603593598084,-0.7865193258444952,-0.0005290751697546257,1236.1359537686042,1385.864226809163,-0.2822051893665454,358.8974053167273,-141.10259468327268,-0.3922151591525244,6.848056537102473,-0.07432002817340273,0.967,0.129,9.669640991027961e-06,False,0.4,0.720553316344423,-0.5009265983325198,-1.0027585057109683,False
BTCUSD,1h,vwap_cross,Intraday,347,0.3804034582132565,0.9777185245543998,-0.15306714188771628,-0.0001992202849042425,1516.7113401494253,1551.2760595803115,-0.13247349615481308,433.76325192259344,-66.23674807740656,-0.3344104417422283,22.213256484149856,-0.04036546008093067,0.971,0.426,0.00048320267213819434,False,0.4,0.720553316344423,-0.5009265983325198,-0.8530268124992361,False
BTCUSD,1h,vwap_cross,Aggressive,383,0.27676240208877284,1.039204330458198,0.23858431319121787,0.0003127975546421552,1587.8118327042598,1527.9111009902874,0.03964050592512236,519.8202529625612,19.8202529625612,-0.35096975848850576,21.31070496083551,-0.0322064261841958,0.969,0.51,0.002374616179588507,False,0.4,0.720553316344423,-0.5009265983325198,-0.6809128104193006,False
BTCUSD,1h,vwap_cross,Intraday_Trailing,593,0.32040472175379425,0.4496122943026609,-4.900703094780497,-0.0021601269549029424,523.2068579042855,1163.6845000330077,-0.7266133388242397,136.69333058788015,-363.30666941211985,-0.7311719573965797,4.87858347386172,-0.3687784394088295,1.0,0.0,0.0,False,0.0,0.720553316344423,-0.5009265983325198,-1.4471666551686626,False
BTCUSD,1h,vwap_cross,Scale_Out_2R,411,0.5352798053527981,0.8469137714842068,-1.074561855730366,-0.0010286647536427648,1169.469114625006,1380.8597214985944,-0.3750945866774338,312.4527066612831,-187.54729333871688,-0.5154374228086576,16.99756690997567,-0.11738953398944482,0.988,0.093,4.061020854539965e-06,False,0.4,0.720553316344423,-0.5009265983325198,-1.0956479030218569,False
BTCUSD,1h,breakout,Scalping,569,0.31985940246045697,0.723177320286588,-2.2977783996477155,-0.0014177416576854301,1053.7133939375203,1457.0608955490254,-0.5658768780259028,217.0615609870486,-282.9384390129514,-0.6054013852022813,4.894551845342707,-0.27796522642651644,1.0,0.0,1.1138051592141096e-10,False,0.0,0.720553316344423,-0.5009265983325198,-1.2864301943703258,False
BTCUSD,1h,breakout,Intraday,402,0.3333333333333333,0.7475561541102792,-2.0572514529381882,-0.002413850634625226,1436.7641525271342,1921.9481300868044,-0.646779888849241,176.6100555753795,-323.38994442462047,-0.6841584417936213,18.256218905472636,-0.19750635393636998,1.0,0.004,1.3432491119402812e-08,False,0.0,0.720553316344423,-0.5009265983325198,-1.367333205193664,False
BTCUSD,1h,breakout,Aggressive,412,0.23300970873786409,0.7636058829432977,-1.7608806004342994,-0.001953314457794431,1299.7863928888064,1702.1691711944595,-0.5803644205376638,209.8177897311681,-290.1822102688319,-0.635172623012556,16.390776699029125,-0.2203533573615457,1.0,0.012,1.0839605307788602e-07,False,0.2,0.720553316344423,-0.5009265983325198,-1.3009177368820868,False
BTCUSD,1h,breakout,Intraday_Trailing,595,0.25882352941176473,0.33049952747975386,-6.969364974385391,-0.0029559419608916463,434.1130361749821,1313.505769540247,-0.8304955388326333,84.75223058368334,-415.24776941631666,-0.8303708657241411,3.727731092436975,-0.5986631549937225,1.0,0.0,0.0,False,0.0,0.720553316344423,-0.5009265983325198,-1.5510488551770563,False
BTCUSD,1h,breakout,Scale_Out_2R,422,0.509478672985782,0.7314307285901608,-2.071827910603649,-0.0018330090803474293,1053.3287847258766,1440.0937006791842,-0.5576505812612776,221.17470936936118,-278.82529063063885,-0.6050456909702866,13.57345971563981,-0.19673613590858724,1.0,0.003,7.361662723859297e-09,False,0.0,0.720553316344423,-0.5009265983325198,-1.2782038976057006,False
BTCUSD,1h,price_action,Scalping,683,0.3484626647144949,0.885056213102303,-0.8390816422440183,-0.000639181161915651,1680.7380376409235,1899.0184044351183,-0.38504136193672955,307.4793190316352,-192.5206809683648,-0.4711849832357509,8.209370424597365,-0.173891257297403,0.997,0.091,4.053724854014007e-06,False,0.0,0.720553316344423,-0.5009265983325198,-1.1055946782811525,False
BTCUSD,1h,price_action,Intraday,433,0.41570438799076215,1.1039203130259152,0.6848808699971173,0.0010374905926904161,2386.0489374627255,2161.432224145251,0.38517298269768974,692.5864913488449,192.5864913488449,-0.38454529693400663,25.45727482678984,-0.04735167695891831,0.979,0.499,0.01361617196745879,True,0.6,0.720553316344423,-0.5009265983325198,-0.33538033364673325,False
BTCUSD,1h,price_action,Aggressive,430,0.28837209302325584,1.0630949037050088,0.3831945544697268,0.0005875819330218891,2128.5538798254925,2002.2237642257865,0.13767492173509455,568.8374608675473,68.83746086754729,-0.3990526993756705,25.232558139534884,-0.14113992671140324,0.992,0.481,0.004526405851207949,True,0.6,0.720553316344423,-0.5009265983325198,-0.5828783946093284,False
BTCUSD,1h,price_action,Intraday_Trailing,740,0.31216216216216214,0.47004607891653827,-4.587093972174897,-0.0023244507564686343,762.8240880776851,1622.8708679710796,-0.8255309660772805,87.23451696135974,-412.76548303864024,-0.8343036120924615,5.5608108108108105,-0.39564474931602206,1.0,0.0,0.0,False,0.0,0.720553316344423,-0.5009265983325198,-1.5460842824217034,False
BTCUSD,1h,price_action,Scale_Out_2R,471,0.535031847133758,0.9843281718574237,-0.10369954876703145,-0.0001233162036947382,1824.0272087129683,1853.068174683079,-0.13169487980689587,434.15256009655207,-65.84743990344793,-0.4823708132421505,21.411889596602972,-0.08538804592137178,0.987,0.446,0.0005515982440537082,False,0.4,0.720553316344423,-0.5009265983325198,-0.8522481961513189,False
BTCUSD,1h,smc,Scalping,869,0.3291139240506329,0.8070445823773844,-1.4518974246533254,-0.0010370471130377486,1884.6417916166122,2335.2387622315136,-0.6159660670151628,192.01696649241865,-307.98303350758135,-0.62495562240553,7.049482163406214,-0.16101063342328426,0.999,0.002,7.82031667201366e-09,False,0.0,0.720553316344423,-0.5009265983325198,-1.3365193833595859,False
BTCUSD,1h,smc,Intraday,506,0.383399209486166,0.9641788123489784,-0.24919555350001904,-0.0003639623365037665,2478.5322173707423,2570.6146885061953,-0.27239479471678174,363.80260264160916,-136.19739735839084,-0.49991207186740344,24.434782608695652,-0.09617109355606746,0.999,0.373,0.0002587307874275524,False,0.4,0.720553316344423,-0.5009265983325198,-0.9929481110612047,False
BTCUSD,1h,smc,Aggressive,505,0.26534653465346536,0.9753423483873309,-0.1554709084818499,-0.00021850414113675637,2182.3601548857127,2237.5324505227445,-0.20766393752429813,396.1680312378509,-103.83196876214907,-0.5421174661267744,23.863366336633664,-0.19614489583208342,0.999,0.414,0.0004195754130978946,False,0.4,0.720553316344423,-0.5009265983325198,-0.9282172538687211,False
BTCUSD,1h,smc,Intraday_Trailing,944,0.2733050847457627,0.35793461496287177,-6.402846170951651,-0.0028289004643508274,744.3618535095067,2079.6028726830978,-0.9326245101679445,33.687744916027754,-466.3122550839722,-0.9335393332445621,5.100635593220339,-0.4621544495178034,1.0,0.0,0.0,False,0.0,0.720553316344423,-0.5009265983325198,-1.6531778265123673,False
BTCUSD,1h,smc,Scale_Out_2R,543,0.5193370165745856,0.8914761718024291,-0.7510285714744912,-0.0008224014827694975,1834.164793033437,2057.4467956053554,-0.41027012324970213,294.86493837514894,-205.13506162485106,-0.5488137351328832,21.265193370165747,-0.13214825326435262,0.997,0.123,1.319315073161631e-05,False,0.4,0.720553316344423,-0.5009265983325198,-1.130823439594125,False
BTCUSD,4h,ma_crossover,Scalping,393,0.35877862595419846,0.9527212068546695,-0.34582335587998,-0.000459220639280819,1818.3747991099344,1908.6116547286153,-0.23417918934691362,382.9104053265432,-117.08959467345682,-0.4781221830884925,6.7226463104325695,-0.15164814194923337,0.995,0.324,0.0001928725537171383,True,0.6,0.720553316344423,-0.49840273429554793,-0.9547325056913366,False
BTCUSD,4h,ma_crossover,Intraday,166,0.43373493975903615,1.2924523395882928,1.8339507479978236,0.004928710876898477,1807.8852943233774,1398.802291540804,0.9527462591479288,976.3731295739644,476.37312957396443,-0.27199568439185734,20.373493975903614,-0.09611261291853776,0.975,0.504,0.05567599007427293,True,0.8,0.720553316344423,-0.49840273429554793,0.23219294280350578,True
BTCUSD,4h,ma_crossover,Aggressive,156,0.28205128205128205,1.1358016695401567,0.8265560970226967,0.0023370203713226102,1524.5950111061632,1342.3074221429997,0.2385700057939899,619.2850028969949,119.28500289699491,-0.4350250068475275,20.852564102564102,-0.17475071235469558,0.992,0.488,0.007149336978750753,False,0.4,0.720553316344423,-0.49840273429554793,-0.4819833105504331,False
BTCUSD,4h,ma_crossover,Intraday_Trailing,513,0.3489278752436647,0.5593802064573618,-3.5030400149233025,-0.003278578791634782,1067.6184905004966,1908.5739505548179,-0.8245912616637736,87.70436916811319,-412.2956308318868,-0.8639599083099717,4.847953216374269,-0.4427911044303566,1.0,0.0,3.2257529980483923e-13,False,0.2,0.720553316344423,-0.49840273429554793,-1.5451445780081965,False
BTCUSD,4h,ma_crossover,Scale_Out_2R,181,0.5469613259668509,1.1295933491138221,0.8338443803995668,0.001757595922128331,1386.4589913494644,1227.3965603968509,0.24377442837438124,621.8872141871906,121.88721418719058,-0.35842794222785906,17.91160220994475,-0.0889072454109923,0.945,0.52,0.008024390693040673,False,0.4,0.720553316344423,-0.49840273429554793,-0.47677888797004175,False
BTCUSD,4h,mean_reversion,Scalping,135,0.31851851851851853,0.8302119383397468,-1.2802270804408553,-0.001984506523227075,654.9952152409134,788.949405558741,-0.2652187555316321,367.3906222341839,-132.60937776581608,-0.39148964886657484,6.385185185185185,-0.21886693957539394,0.971,0.148,2.9643636430265463e-05,False,0.2,0.720553316344423,-0.49840273429554793,-0.9857720718760551,False
BTCUSD,4h,mean_reversion,Intraday,103,0.3786407766990291,1.0376241296123718,0.2530987670762396,0.0007832536231303679,1112.4570234046168,1072.1194618134032,-0.03851351917544932,480.7432404122753,-19.256759587724673,-0.411984013335662,20.776699029126213,-0.18824918082989514,0.986,0.48,0.0015460385687565692,False,0.4,0.720553316344423,-0.49840273429554793,-0.7590668355198723,False
BTCUSD,4h,mean_reversion,Aggressive,101,0.25742574257425743,0.856395034930396,-1.022796718338602,-0.0027341589052728675,823.4169727878178,961.4919975040974,-0.30505067716232415,347.4746614188379,-152.5253385811621,-0.5222333876155625,23.663366336633665,-0.21614384951405527,0.992,0.257,9.14624355416449e-05,False,0.4,0.720553316344423,-0.49840273429554793,-1.0256039935067471,False
BTCUSD,4h,mean_reversion,Intraday_Trailing,136,0.29411764705882354,0.39929561061121666,-5.93776603650562,-0.005970845812452416,269.88484607922345,675.9023613259878,-0.5647337604373588,217.63311978132057,-282.3668802186794,-0.5901259582322799,5.551470588235294,-0.6808470848885912,1.0,0.0,1.1524114995609125e-12,False,0.0,0.720553316344423,-0.49840273429554793,-1.2852870767817817,False
BTCUSD,4h,mean_reversion,Scale_Out_2R,105,0.5047619047619047,0.8976134782585741,-0.7415090420225684,-0.0017317662363274654,797.0675841438908,887.9853115510826,-0.22382973476191248,388.08513261904375,-111.91486738095625,-0.4592845593522289,20.485714285714284,-0.32707866362192467,0.981,0.321,0.00016095158269380239,False,0.4,0.720553316344423,-0.49840273429554793,-0.9443830511063355,False
BTCUSD,4h,bb_rsi_reversion,Scalping,115,0.3565217391304348,1.1156130142939926,0.7429044875005982,0.0012425953345695379,689.4525955810269,618.0033638432785,0.10895509422481431,554.4775471124071,54.47754711240714,-0.15976488257978444,5.608695652173913,-0.036034011281592594,0.674,0.485,0.0045666754527239894,True,0.8,0.720553316344423,-0.49840273429554793,-0.6115982221196087,False
BTCUSD,4h,bb_rsi_reversion,Intraday,92,0.43478260869565216,1.3978018091164772,2.311258548286945,0.007420862080504905,1199.4745457822578,858.1148900790319,0.7611304413741522,880.5652206870761,380.56522068707613,-0.23676634475835182,21.66304347826087,0.016246181746916832,0.876,0.484,0.04857855558993246,True,0.8,0.720553316344423,-0.49840273429554793,0.04057712502972921,True
BTCUSD,4h,bb_rsi_reversion,Aggressive,91,0.31868131868131866,1.5339405616608448,2.6309069190883756,0.008974335975825472,1173.0846136944951,764.752326794436,0.9909764286680849,995.4882143340425,495.4882143340425,-0.18814128770061478,24.923076923076923,0.018723768011125543,0.844,0.491,0.08654782946632184,True,1.0,0.720553316344423,-0.49840273429554793,0.2704231123236619,True
BTCUSD,4h,bb_rsi_reversion,Intraday_Trailing,117,0.3247863247863248,0.5414593689801315,-3.849394279253211,-0.004068208081770842,281.02636944575113,519.0165422293453,-0.3893545203094563,305.3227398452719,-194.67726015472812,-0.399275888391976,5.051282051282051,-0.5292854851622038,1.0,0.0,2.7776211830587982e-08,False,0.0,0.720553316344423,-0.49840273429554793,-1.1099078366538793,False
BTCUSD,4h,bb_rsi_reversion,Scale_Out_2R,99,0.5353535353535354,1.0805106118473926,0.5168801637706513,0.0012313798656598401,818.0373939008434,757.0840905506813,0.054308912856742886,527.1544564283714,27.154456428371418,-0.2637113148776536,19.252525252525253,-0.09598656204807982,0.898,0.467,0.0026026457052484298,True,0.6,0.720553316344423,-0.49840273429554793,-0.6662444034876801,False
BTCUSD,4h,vwap_cross,Scalping,143,0.38461538461538464,1.0638151089062284,0.4377962642730504,0.0006153042329881016,733.3960794783045,689.4018268196553,0.05439794485441385,527.198972427207,27.198972427206968,-0.16397003061746418,6.8671328671328675,-0.04767892643603399,0.709,0.504,0.0026459764281939746,True,0.6,0.720553316344423,-0.49840273429554793,-0.6661553714900091,False
BTCUSD,4h,vwap_cross,Intraday,94,0.425531914893617,1.2974087549095574,1.8246183631078534,0.005116536457760137,1049.0519765134015,808.5747629986752,0.4764150141836043,738.2075070918022,238.2075070918022,-0.24499471100625844,19.872340425531913,-0.07794316027478958,0.85,0.51,0.02400917351333287,True,0.8,0.720553316344423,-0.49840273429554793,-0.24413830216081867,False
BTCUSD,4h,vwap_cross,Aggressive,99,0.26262626262626265,1.0020804932853455,0.013372955064699505,3.668783020866623e-05,874.7088409153181,872.8927933199892,-0.08239989507276468,458.80005246361765,-41.19994753638235,-0.30126827033128645,21.292929292929294,-0.11825446126517489,0.97,0.504,0.0009261311429361596,True,0.6,0.720553316344423,-0.49840273429554793,-0.8029532114171877,False
BTCUSD,4h,vwap_cross,Intraday_Trailing,151,0.3841059602649007,0.5916673191408635,-3.119450211540576,-0.003006840432817056,328.9430953066728,555.9595479843604,-0.3763721947612353,311.81390261938236,-188.18609738061764,-0.40538666041155325,5.046357615894039,-0.5187558023082299,0.994,0.01,7.085763154002223e-08,False,0.0,0.720553316344423,-0.49840273429554793,-1.0969255111056584,False
BTCUSD,4h,vwap_cross,Scale_Out_2R,102,0.5098039215686274,1.088635789153499,0.5799875114101651,0.00128882210546815,807.3031452248291,741.5732178459534,0.07157677354911773,535.7883867745588,35.78838677455883,-0.2536927503904348,17.34313725490196,-0.1430612887570192,0.873,0.501,0.002980136916359455,False,0.4,0.720553316344423,-0.49840273429554793,-0.6489765427953053,False
BTCUSD,4h,breakout,Scalping,148,0.36486486486486486,0.9487220198147435,-0.38090969338067193,-0.0004712771143179969,645.2323607286386,680.1068671881704,-0.09326277646110159,453.3686117694492,-46.63138823055078,-0.2873731929342782,6.662162162162162,-0.5501867974409947,0.816,0.377,0.0003237983623505247,True,0.6,0.720553316344423,-0.49840273429554793,-0.8138160928055246,False
BTCUSD,4h,breakout,Intraday,100,0.42,1.1974294675665962,1.306811096213404,0.0031740803589581854,962.5557423333576,803.8517243854482,0.2769896877572835,638.4948438786417,138.49484387864175,-0.2808502828979646,19.1,-0.2796836555720724,0.861,0.513,0.011203832614322395,True,0.8,0.720553316344423,-0.49840273429554793,-0.4435636285871395,False
BTCUSD,4h,breakout,Aggressive,107,0.2336448598130841,0.8346469396499498,-1.196023500447308,-0.0027253406915709755,735.97853928776,881.7842662868072,-0.302008525046382,348.995737476809,-151.00426252319102,-0.5025276160729972,17.0,-0.5846223664024047,0.995,0.214,5.6402407703326496e-05,True,0.6,0.720553316344423,-0.49840273429554793,-1.022561841390805,False
BTCUSD,4h,breakout,Intraday_Trailing,157,0.3630573248407643,0.5156015926092928,-4.134871418791538,-0.0035944496384526896,300.340295290552,582.504591909088,-0.44020416434433307,279.89791782783345,-220.10208217216655,-0.4816618833667048,4.439490445859873,-0.81695840468476,1.0,0.001,1.229107315925404e-09,False,0.2,0.720553316344423,-0.49840273429554793,-1.1607574806887562,False
BTCUSD,4h,breakout,Scale_Out_2R,98,0.6020408163265306,1.248173644136619,1.5084241207521913,0.0028530052993129777,703.1014741516498,563.3042144853139,0.2658707507991047,632.9353753995524,132.9353753995524,-0.21868448100911392,17.908163265306122,-0.25930392468103164,0.6,0.487,0.014710180641925807,True,0.6,0.720553316344423,-0.49840273429554793,-0.4546825655453183,False
BTCUSD,4h,price_action,Scalping,187,0.33689839572192515,0.9013339986218104,-0.7261783592710601,-0.0010429926298220135,890.8633152764711,988.3831261648295,-0.21566357930618452,392.16821034690776,-107.83178965309224,-0.3664130055534529,8.219251336898395,-0.19957640875449423,0.956,0.262,9.455404767438891e-05,False,0.4,0.720553316344423,-0.49840273429554793,-0.9362168956506075,False
BTCUSD,4h,price_action,Intraday,121,0.3884297520661157,1.0302287022975478,0.21268937578976937,0.0006153025439844806,1268.697917554557,1231.472113643496,-0.048478981252206066,475.760509373897,-24.23949062610302,-0.3142614764549223,23.74380165289256,-0.22342377843219127,0.991,0.493,0.0014730860062364126,True,0.6,0.720553316344423,-0.49840273429554793,-0.769032297596629,False
BTCUSD,4h,price_action,Aggressive,124,0.22580645161290322,0.8033477156965264,-1.4049266660863124,-0.0037263143686282005,943.7908188540041,1174.8223097089526,-0.43321742795092466,283.3912860245377,-216.6087139754623,-0.5511083219093423,21.830645161290324,-0.3439406785175235,0.999,0.152,2.7590912489994235e-05,False,0.0,0.720553316344423,-0.49840273429554793,-1.1537707442953478,False
BTCUSD,4h,price_action,Intraday_Trailing,201,0.32338308457711445,0.44285008119264974,-5.238411434068859,-0.004455651747793209,355.9278391734758,803.7208398266932,-0.5998503238480535,200.07483807597325,-299.9251619240267,-0.6085451246855252,5.651741293532338,-0.5534709660590986,1.0,0.0,8.537615059367454e-14,False,0.0,0.720553316344423,-0.49840273429554793,-1.3204036401924766,False
BTCUSD,4h,price_action,Scale_Out_2R,129,0.5193798449612403,0.9521775698424901,-0.3368799878604306,-0.0007510431245778097,964.5192383146739,1012.9615198499429,-0.16174207054750867,419.12896472624567,-80.87103527375433,-0.37520779935936044,20.767441860465116,-0.2972024132518027,0.98,0.373,0.0003881628760747935,False,0.4,0.720553316344423,-0.49840273429554793,-0.8822953868919317,False
BTCUSD,4h,smc,Scalping,221,0.38461538461538464,1.0002323961769148,0.0016372398985912847,2.3612450381037264e-06,1122.9884089424093,1122.7274913656986,-0.05491281907140888,472.54359046429556,-27.456409535704438,-0.28649473449397983,7.108597285067873,-0.2772194583012877,0.935,0.497,0.0009048531519288971,False,0.4,0.720553316344423,-0.49840273429554793,-0.7754661354158319,False
BTCUSD,4h,smc,Intraday,149,0.40939597315436244,1.136834146679105,0.8991558654040332,0.0025685305093746773,1589.804138243024,1398.4486152946101,0.2626239604691156,631.3119802345578,131.31198023455784,-0.4443257956825431,18.469798657718123,-0.228173956574897,0.983,0.483,0.007797346068534772,False,0.4,0.720553316344423,-0.49840273429554793,-0.45792935587530736,False
